price,bedrooms,bathrooms,latitude,longitude,property_type,tenure,listing_update_reason,summary,url
265000,4,1.0,51.579578,-3.298924,Semi-Detached,FREEHOLD,price_reduced,** CHARACTER PROPERTY * SPACIOUS GARAGE * GENEROUSLY SIZED GARDEN * BAY FRONTED * FOUR BEDROOMS * TWO RECEPTION ROOMS ** Sell Right Estate Agents are pleased to bring to the market this spacious four bedroom semi detached property in the popular Upper Boat area of Pontypridd. The properties lo...,https://www.rightmove.co.uk/properties/162785120#/?channel=RES_BUY
425000,5,2.0,51.417297,-3.266473,Detached,FREEHOLD,price_reduced,"Located on a private plot of Sycamore Crescent, Barry, close to local amenities and public transport links. This beautifully presented detached family home offers an exceptional living experience. With five spacious bedrooms, this property is perfect for families seeking both comfort and style. T...",https://www.rightmove.co.uk/properties/162402020#/?channel=RES_BUY
270000,2,2.0,51.501552,-3.164242,Apartment,LEASEHOLD,price_reduced,"* OFFERS OVER £270,000 * Nestled in the desirable area of Penylan, Cardiff, this modern purpose-built apartment on Ty-Gwyn Road offers a delightful blend of comfort and convenience. Constructed in 2015, this energy-efficient home spans an impressive 850 square feet, providing ample space for ...",https://www.rightmove.co.uk/properties/160350155#/?channel=RES_BUY
265000,2,1.0,51.533325,-3.137164,Semi-Detached,FREEHOLD,new,"Stunning 2 bedroom home in Pontprennau Cardiff. This stylish home features 2 double bedrooms, open plan kitchen/diner and modern bathroom. Beautiful rear garden and located at the head of the cul-de-sac in a quiet setting. Driveway parking for 2 cars. Contact us now to arrange a viewing.",https://www.rightmove.co.uk/properties/164118197#/?channel=RES_BUY
200000,2,1.0,51.492421,-3.17201,Apartment,LEASEHOLD,new,"Discover this charming two-bedroom first floor apartment in the heart of Cardiff City Centre, complete with a loft room perfect for use as an office space or as a second bedroom.",https://www.rightmove.co.uk/properties/164118125#/?channel=RES_BUY
270000,2,1.0,51.54704,-3.27681,Terraced,FREEHOLD,new,"A charming and beautifully presented two-bedroom cottage set in the picturesque village of Gwaelod-y-Garth. Full of character, this delightful home features a cosy lounge with a stone fireplace and wood-burner, a stylish kitchen opening to a tiered, landscaped garden with stunning views, and a...",https://www.rightmove.co.uk/properties/164117042#/?channel=RES_BUY
400000,3,2.0,51.43992,-3.16706,Flat,LEASEHOLD,price_reduced,"Osbourne House is a beautifully kept and well maintained purpose built block of apartments, situated on Clive Crescent, Penarth. Just a short walk from all of amenities of Penarth Town Centre and Esplanade. The property benefits from communal parking, garages, lift access and communal gardens.",https://www.rightmove.co.uk/properties/158674256#/?channel=RES_BUY
230000,2,1.0,51.4187,-3.25454,End of Terrace,FREEHOLD,new,Please call to book your viewing!,https://www.rightmove.co.uk/properties/164111684#/?channel=RES_BUY
365000,4,1.0,51.440624,-3.189944,End of Terrace,FREEHOLD,new,"A spacious four bedroom semi detached family house which requires some refurbishment but offers great potential. The property has a large south west facing rear garden, good off road parking. Comprises open plan hallway through to lounge, large open plan kitchen/breakfasting room, lean-to conse...",https://www.rightmove.co.uk/properties/164111381#/?channel=RES_BUY
280000,2,1.0,51.44619,-3.1783,Apartment,LEASEHOLD,new,"An ideal opportunity to purchase this top floor apartment in Penarth Marina with superb uninterrupted views across Cardiff Bay and Somerset coast .The property enjoys two double bedrooms with master en suite, a large lounge with access to a balcony, separate kitchen and two secure parking spaces.",https://www.rightmove.co.uk/properties/164111342#/?channel=RES_BUY
250000,3,2.0,51.48091,-3.234007,Semi-Detached,FREEHOLD,new,"A traditional bay fronted, three bedroom, semi-detached family home offered to the market with vacant possession and no upward chain. it is offered to the market for the first time in over 50 years. The property which is in need of decorative updating is offered to the market with vacant possess...",https://www.rightmove.co.uk/properties/164109683#/?channel=RES_BUY
234000,2,1.0,51.535733,-3.139313,End of Terrace,FREEHOLD,price_reduced,"This two-bedroom End of Terrace house sits in the quaint cul de sac of Dungarvan Drive, at the heart of Pontprennau. The property briefly comprises Entrance porch, lounge, kitchen, family bathroom, two spacious bedrooms and a bright rear garden. The property is an ideal first time purchase or dow...",https://www.rightmove.co.uk/properties/163537370#/?channel=RES_BUY
260000,3,,51.5417,-3.37573,Terraced,FREEHOLD,new,"Three Estate Agents Talbert Green are delighted to bring to market this well-maintained three-bedroom end-terrace home, situated in the ever-popular Old Llantrisant.",https://www.rightmove.co.uk/properties/164106791#/?channel=RES_BUY
269500,2,2.0,51.453407,-3.17949,Apartment,LEASEHOLD,price_reduced,"A well proportioned two double bedroom penthouse apartment found on the sixth floor with stunning views from both bedrooms and living room. The balcony and roof garden with panoramic views of Cardiff Bay, Channel and surrounding countryside. Comprises communal hallway with lift servicing all fl...",https://www.rightmove.co.uk/properties/162843230#/?channel=RES_BUY
200000,4,1.0,51.525905,-3.139705,Semi-Detached,FREEHOLD,price_reduced,"A well-proportioned semi-detached family home, in need of modernisation, just a short drive to local amenities, supermarkets and a short drive to Cardiff Gate Retail Park and access to the A48/M4 motorway. Entrance hall, cloakroom, 21ft lounge with full height window, kitchen, 4 bedr...",https://www.rightmove.co.uk/properties/163806200#/?channel=RES_BUY
230000,2,1.0,51.540409,-3.196966,Terraced,FREEHOLD,price_reduced,"Located within the popular Thornhill district of North Cardiff, 74 Woodlawn Way offers a well-presented two bedroom mid-link home with the added benefit of a conservatory and allocated parking. Ideal for first-time buyers, downsizers or investors, the property sits within a peaceful residential c...",https://www.rightmove.co.uk/properties/163693781#/?channel=RES_BUY
240000,2,1.0,51.46797,-3.19412,End of Terrace,FREEHOLD,new,"Located within the highly sought after estate of City Gardens, Grangetown is this NO CHAIN property that would be a PERFECT First Time Purchase!!!",https://www.rightmove.co.uk/properties/164102462#/?channel=RES_BUY
300000,4,1.0,51.58371,-3.310061,End of Terrace,FREEHOLD,price_reduced,"This stunning four-bedroom home in sought-after Rhydyfelin is immaculately renovated, featuring a high-spec kitchen, spacious living areas, a loft-converted master suite, and a landscaped driveway. With a garden outbuilding and stylish finishes throughout, it's the perfect family home",https://www.rightmove.co.uk/properties/87078624#/?channel=RES_BUY
450000,4,2.0,51.586295,-3.05922,Detached,FREEHOLD,price_reduced,"A beautiful detached 4 bedroom house with parking & private garage in the highly sought after 'Jubilee Park', Rogerstone.",https://www.rightmove.co.uk/properties/162699506#/?channel=RES_BUY
244950,3,1.0,51.548977,-3.355266,End of Terrace,FREEHOLD,price_reduced,** MODERN KITCHEN/DINER * CONTEMPORARY BATHROOM * OFF ROAD PARKING * THREE BEDROOMS * END OF TERRACE ** Sell Right Estate Agents are pleased to bring to the market this modernised and stylishly presented three bedroom end of terrace property in the Manor Chase estate of Beddau. The property ha...,https://www.rightmove.co.uk/properties/159603638#/?channel=RES_BUY
349950,3,1.0,51.5136,-3.18119,Semi-Detached,FREEHOLD,price_reduced,"Crofts Davies & Co are delighted to present a modern-style, semi-detached, 3-bedroom home - NO CHAIN. In a pleasant and popular road, just off Heath Park Avenue. The property boast front & rear garden, with driveway & garage. Call to schedule a viewing today. ",https://www.rightmove.co.uk/properties/162028616#/?channel=RES_BUY
285000,2,2.0,51.4415,-3.17723,Terraced,FREEHOLD,new,"A unique two bedroom extended terraced house within the Town Centre of Penarth, offered for sale with no onward chain. The house has versatile living with two large reception rooms, ground floor bathroom and first floor shower room, utility room, two double bedrooms and enclosed Sunny rear garden.",https://www.rightmove.co.uk/properties/164098781#/?channel=RES_BUY
385000,4,2.0,51.42068,-3.279088,Semi-Detached,FREEHOLD,price_reduced,"Nestled on the desirable Hinchsliff Avenue in Barry, this beautifully presented semi-detached house offers a perfect blend of modern living and convenience. With four spacious bedrooms and two well-appointed bathrooms, this home is ideal for families seeking comfort and style. The proper...",https://www.rightmove.co.uk/properties/162369377#/?channel=RES_BUY
280000,3,2.0,51.528663,-3.14693,Semi-Detached,FREEHOLD,price_reduced,"**GUIDE PRICE - £290,000-£300,000** Unique and Contemporary 3-Bedroom Semi-Detached Residence in Glyn Eiddew!",https://www.rightmove.co.uk/properties/156281834#/?channel=RES_BUY
200000,2,2.0,51.527866,-3.10726,Apartment,SHARE_OF_FREEHOLD,price_reduced,"Nestled on Newport Road in the vibrant city of Cardiff, this charming flat offers a perfect blend of comfort and convenience. Spanning an impressive 700 square feet, the property features two spacious double bedrooms, making it an ideal choice for couples, small families, or professionals seeking...",https://www.rightmove.co.uk/properties/163653365#/?channel=RES_BUY
229950,3,1.0,51.523745,-3.152889,Terraced,FREEHOLD,new,"Three bedroom end terrace located in popular area on larger than average plot. The ground floor consists of a spacious lounge. separate dining room, kitchen and front and rear porches, the first floor features 3 bedrooms and family bathroom. Contact us now to arrange a viewing.",https://www.rightmove.co.uk/properties/164096354#/?channel=RES_BUY
450000,4,3.0,51.552951,-3.025993,Detached,FREEHOLD,price_reduced,"* GUIDE PRICE £450,000 - £475,000
* 4 BEDROOMS
* 2 ENSUITES + 1 FAMILY BATHROOM
* MULTIPLE RECEPTION ROOMS
* HUGE ENTERTAINMENT ROOM
* LARGE REAR GARDEN
* SUMMERHOUSE + JACUZZI
* GREAT LOCATION",https://www.rightmove.co.uk/properties/158223134#/?channel=RES_BUY
400000,4,2.0,51.54945,-3.35866,Detached,FREEHOLD,new,"An Exceptional Detached Residence With A Stunning Kitchen/Diner, Multiple Extensions And Fantastic Position Toward The End Of A Peaceful Cul-De-Sac!",https://www.rightmove.co.uk/properties/164088617#/?channel=RES_BUY
200000,2,2.0,51.546057,-3.352514,Semi-Detached,FREEHOLD,new,"Walker and Lewis are pleased to offer for sale this beautifully presented two bedroom semi detached property on the popular development of Brynteg Green. The accommodation briefly comprises entrance hall, cloakroom, spacious lounge/diner and modern fitted kitchen with built in oven and five burne...",https://www.rightmove.co.uk/properties/164087807#/?channel=RES_BUY
460000,4,2.0,51.494438,-3.261289,Detached,FREEHOLD,new,"** FOUR BEDROOM DETACHED FAMILY HOME ** NO CHAIN ** A beautifully presented, Redrow built ´Oxford´ style four bedroom detached family home in a modern, sought after development. Entrance hallway, bay fronted lounge, modern kitchen and diner with doors to rear garden. Utility room and cl...",https://www.rightmove.co.uk/properties/164087126#/?channel=RES_BUY
425000,3,2.0,51.513844,-3.247174,Detached,FREEHOLD,price_reduced,"** THREE BEDROOM DETACHED ** GARAGE ** NO CHAIN ** A bright and well presented three bedroom detached family house in the sought after area of Radyr, being close to Radyr Train Station and Radyr village as well as a short walk to the Taff Trail and many tranquil walks. Entrance hallway, cloakroom...",https://www.rightmove.co.uk/properties/157690508#/?channel=RES_BUY
200000,3,1.0,51.482381,-3.14946,Terraced,FREEHOLD,new,"Located in the heart of Splott, this three-bedroom property offers excellent access to local amenities and road networks. In need of updating, this home presents a fantastic opportunity to create a beautiful family residence.",https://www.rightmove.co.uk/properties/160043333#/?channel=RES_BUY
210000,3,1.0,51.55135,-3.31818,Character Property,FREEHOLD,new,"With A Stunning Open Plan Kitchen/Diner, Tasteful Decor And A Wealth Of Accommodation Over Three Floors, This Period Style End Of Terrace House Is Sure To Impress!",https://www.rightmove.co.uk/properties/164084087#/?channel=RES_BUY
315000,3,2.0,51.44217,-3.19345,Semi-Detached,FREEHOLD,price_reduced,"IDEAL FIRST TIME BUY / FAMILY HOME - Comprising of hallway, living room, kitchen/ diner, additional reception room and ground floor shower room, landing, 3 bedrooms, family bathroom, enclosed rear garden, driveway to front.",https://www.rightmove.co.uk/properties/163512386#/?channel=RES_BUY
292500,3,1.0,51.50263,-3.16633,Flat,LEASEHOLD,price_reduced,"Welcome to Brandreth Road, this well presented three bedroom first floor flat with a share of the freehold, driveway, garage and rear private garden. Sold within close proximity to local amenities, shops and restaurants as well as pleasant walks and easy access to the A48 & M4.",https://www.rightmove.co.uk/properties/162529739#/?channel=RES_BUY
219950,3,1.0,51.53444,-3.36542,Semi-Detached,FREEHOLD,price_reduced,**Early Marketing Preview - Call Now To Register Your Interest And Avoid Missing Out**,https://www.rightmove.co.uk/properties/162073559#/?channel=RES_BUY
260000,2,1.0,51.43901,-3.16819,Flat,LEASEHOLD,new,"SHARE OF FREEHOLD - NO CHAIN - BALCONY Well placed for access into the town centre with its excellent choice of shops, banks, & eateries plus train stops & local parks. Upon the seafront with its fine esplanade and award winning pier you will find fine places to dine.",https://www.rightmove.co.uk/properties/164079443#/?channel=RES_BUY
399950,4,2.0,51.57109,-3.22251,End of Terrace,FREEHOLD,new,"Nestled in the heart of Caerphilly’s bustling town centre, just a stone’s throw from the train station and framed by views of the historic St Martins Church, sits this utterly charming and wonderfully quirky end-of-terrace home. Number 1 St Martins Road is a unique property, rich i...",https://www.rightmove.co.uk/properties/164076713#/?channel=RES_BUY
275000,3,1.0,51.489475,-3.166439,Terraced,FREEHOLD,new,"Large Three Bedroom family home in the heart of Roath. Well presented property with two reception rooms, large extended fitted kitchen, Three bedrooms and a stunning family bathroom. Positioned in close proximity to local shops and amenities and a short commute to Cardiff City Centre. ",https://www.rightmove.co.uk/properties/153102917#/?channel=RES_BUY
